Species Windows piS_obs piS_est Fis_obs Fis_est u1_est s1_est u2_est s2_est u3_est s3_est lnLNull lnLMax lnLSat R2deviance R2efron
Ae_speltoides 1cM 0.0332536683932377 0.0593806369726802 0 0.115364071998381 3.17719800075687e-09 0.120880575239818 1.25087043313805e-09 0.0166848326761852 4.92368221920011e-10 0.003548343717892 -4207.49188172078 -4058.10502172616 -3980.46865317172 0.658024559642515 0.252734903607691
Ae_speltoides 1cM 0.0324965256049111 0.0564169467944807 0 0.11915711123067 2.84165820017238e-09 0.124234001673297 1.10663132357069e-09 0.0167416312917663 4.33983042900653e-10 0.00322045885796358 -4233.46046783641 -4043.38862515728 -3962.52218909442 0.701531889704449 0.175821142890314
Ae_speltoides 1cM 0.0323283672725403 0.0780427467766357 0 0.287632823977901 3.35124028120623e-09 0.125954947434971 1.28509000905272e-09 0.102447978044341 5.09244425569085e-10 0.00216685529385998 -4284.17061647528 -4101.64249827735 -4016.53884131446 0.682012134352341 0.18528256086442
Ae_speltoides 1cM 0.0326357874040745 0.107478677593801 0 0.327806393919916 4.36299379080927e-09 0.150246976952306 1.55244126715431e-09 0.117068996125755 5.98483821699267e-10 0.00266908830210631 -4275.32849459841 -4103.06092861519 -4025.07450439605 0.688370906069939 0.216530927645653
Ae_speltoides 1cM 0.0335917336208921 0.0575484518791654 0 0.107751029115355 2.85990647128148e-09 0.12689079430911 1.12899723377556e-09 0.0151247213646001 4.48594115624793e-10 0.0022569633045624 -4211.26421826792 -4029.67536452661 -3954.27390744888 0.706598054854983 0.198394797543437
Ae_speltoides 1cM 0.0324678441857118 0.0971889404683106 0 0.3112849087546 4.15946262531118e-09 0.148321037267608 1.57818864328178e-09 0.0761806373078922 6.36943277879576e-10 0.00317082026028754 -4251.91830798176 -4068.57425681282 -3990.46851116679 0.701259107493934 0.263223694405738
Ae_speltoides 1cM 0.0335218777100122 0.111467142735377 0 0.200322360173998 5.61172303869627e-09 0.225731364795724 1.4521175768917e-09 0.0941615337699391 4.66266595890031e-10 0.0013633388309956 -4227.6214438911 -4073.60051811664 -3993.33882181599 0.657415067367156 0.198928790548538
Ae_speltoides 1cM 0.0334280936387067 0.0571920055748865 0 0.125116036420414 2.88179115517097e-09 0.127142629677854 1.1606184622037e-09 0.0158319281867872 4.62593707753813e-10 0.00279085663186333 -4277.96315876848 -4100.5363817938 -4025.69439234862 0.703324392839739 0.198954817702514
Ae_speltoides 1cM 0.0334472107181652 0.0626517617013973 0 0.118692225985839 3.43565550969935e-09 0.117476720625285 1.35633501861822e-09 0.0164632689833599 5.34743282549106e-10 0.003710850238957 -4256.61696096939 -4094.43249771819 -4012.45972055332 0.664262353943808 0.209527346036717
Ae_speltoides 1cM 0.0321729605249103 0.0873792657519243 0 0.254068840062975 4.26453995347618e-09 0.160581089055401 1.19889507643228e-09 0.0819846106026572 4.09286312932131e-10 0.00150469058565997 -4293.66907943615 -4109.01134310977 -4026.92342773697 0.692261467619472 0.209754706559508
