Species Windows piS_obs piS_est Fis_obs Fis_est u1_est s1_est u2_est s2_est u3_est s3_est lnLNull lnLMax lnLSat R2deviance R2efron
Ae_comosa 1cM 0.0067950254010275 0.189345693538883 0.8 0.931596075923934 8.46562548990931e-10 0.0167452117731366 6.98476741792972e-10 0.0139549184897419 5.7535078902648e-10 0.00314765263571701 -2991.73963340456 -2940.63631140798 -2159.68271138099 0.0614180600436568 0.0701396950080414
Ae_comosa 1cM 0.00704831724339653 0.23949245977039 0.8 0.926967885293762 1.01059867188342e-09 0.0152182563763736 7.56368704463263e-10 0.0118205515373453 6.01023627576364e-10 0.00667624099583998 -2999.45210511924 -2938.97201252533 -2217.12570921314 0.0773080045750676 0.105246733483289
Ae_comosa 1cM 0.00725953262533516 0.122206808920509 0.8 0.896859511039464 1.16562256844782e-09 0.023965664177855 9.27350228083457e-10 0.0178872112373692 7.52558780792249e-10 0.00270452908179138 -3031.10675672141 -2989.30851732021 -2283.1342258454 0.0558820513799411 0.0905791317323032
Ae_comosa 1cM 0.00704812600465361 0.217348016696853 0.8 0.922214164324348 1.02501020135689e-09 0.0154148471910357 8.50479215706967e-10 0.0123719492115318 7.02693465030652e-10 0.00444232242128778 -2995.51465942797 -2931.15874187782 -2215.54691417584 0.0825109986174456 0.0947211585464254
Ae_comosa 1cM 0.00674191168851262 0.0974179912821217 0.8 0.902350213636588 1.01484837030378e-09 0.0225251958512111 8.33959542843734e-10 0.0210063698272528 6.8254218111641e-10 0.00260794639783123 -2953.35055473143 -2925.91223454083 -2198.83002096127 0.0363652398609974 0.0658676755058115
Ae_comosa 1cM 0.00722860906310089 0.0946258759639626 0.8 0.899131546666971 9.4652164004797e-10 0.0282968810057456 8.28626325859328e-10 0.0211053128976691 6.89046309907621e-10 0.00237110920948056 -3062.07488543011 -2998.16918559387 -2224.94417558932 0.0763389744098487 0.0330832723742627
Ae_comosa 1cM 0.00642666868049729 0.10101862833604 0.8 0.891123109751745 1.19720553314042e-09 0.0195096336459744 9.84483625391851e-10 0.0172989124688981 8.05875994372966e-10 0.00417466975534872 -2948.06484772328 -2868.79628699027 -2131.37363846495 0.0970606268738885 0.0756221126638732
Ae_comosa 1cM 0.00687438468666504 0.105054428994426 0.8 0.920776165562545 8.02170809978771e-10 0.0255730368238754 6.5933144695232e-10 0.0190453277927262 5.38379746832169e-10 0.00283264788242787 -2993.35949091485 -2954.07719842913 -2239.6112536439 0.0521159328052898 0.0591028294428379
Ae_comosa 1cM 0.00662540275522204 0.0336777096069979 0.8 0.92811921403262 4.04608603002584e-10 0.0158214133511984 4.04344162173322e-10 0.0143230501766546 3.72839862140369e-10 0.00124157835500047 -3039.67708475892 -2953.03232763417 -2199.75439089858 0.103158014134046 0.0522299193462229
Ae_comosa 1cM 0.00672620299916513 0.0929472366259506 0.8 0.898271662833805 1.05614295089499e-09 0.021202300509919 8.69704990928235e-10 0.020100433444995 7.13318724114613e-10 0.0025206477721033 -2947.02283141611 -2901.6795660145 -2184.13619331971 0.0594364393571776 0.0836794933014409
Ae_comosa 1cM 0.00732240305582917 0.153820713717596 0.8 0.927130965347815 9.08320805441839e-10 0.0196092533686378 6.38537553582133e-10 0.0152278716813191 4.90578780968703e-10 0.0032556941664834 -2965.12823547149 -2954.38263670097 -2183.49820668444 0.0137476790486107 0.107485932713873
Ae_comosa 1cM 0.00691617754010407 0.138646462788 0.8 0.924418176561629 8.7812970611803e-10 0.0207886945229637 6.61050003341417e-10 0.0159359550955107 5.21628635711897e-10 0.00337719313670037 -3020.01315549311 -2965.82806121297 -2226.68405640505 0.068300903549905 0.0781404492727165
Ae_comosa 1cM 0.00687623273462069 0.0994730442369333 0.8 0.887009118802243 1.19948888326071e-09 0.0264555470937398 9.79242417967372e-10 0.0197769477808822 7.95989465064749e-10 0.0026737352709941 -3040.69992159849 -2944.69781479556 -2237.64108065751 0.119545544994485 0.0915536356310176
Ae_comosa 1cM 0.00674773581069235 0.0961190560152666 0.8 0.903881456869093 9.76648869286733e-10 0.027705479618919 8.03342618590937e-10 0.0208784904430156 6.58092942241674e-10 0.00233028322998319 -2978.30618931932 -2923.6856021092 -2193.4283415646 0.0695911948163265 0.0691995161604352
Ae_comosa 1cM 0.00674032336592526 0.0716815826729887 0.8 0.885254144309496 1.06548885304027e-09 0.0242448294260054 8.73028874408366e-10 0.0267626029815556 7.05342135014906e-10 0.00153836723612419 -2978.21471963224 -2952.07311369146 -2169.6020927437 0.0323289608293363 0.0522652171524645
Ae_comosa 1cM 0.006817685096051 0.144673136864488 0.8 0.912295039423431 1.02708635205026e-09 0.0204468237572124 8.44285874755056e-10 0.0155214682844735 6.91926283739866e-10 0.0033242544824596 -2955.60614567306 -2938.8787052716 -2172.79920204497 0.0213685386130218 0.0711662992505633
Ae_comosa 1cM 0.0063920714947617 0.0683709463999512 0.8 0.888990600157266 1.01450964988693e-09 0.0261928073123513 8.4105630743272e-10 0.0200922898858834 6.92921328615905e-10 0.00353214431791636 -2951.84359936415 -2873.26755243962 -2183.10652584012 0.102214462695704 0.10966687788514
Ae_comosa 1cM 0.00632754002509934 0.140682102178801 0.8 0.913091597174742 1.01798542350063e-09 0.0135504320820062 8.30049997208086e-10 0.010226623178405 6.73401969844177e-10 0.0127315479936371 -2962.71083259015 -2895.54341789378 -2165.37447936818 0.0842397495422692 0.0611914764392093
Ae_comosa 1cM 0.00697283295977625 0.114154678121343 0.8 0.919067276963836 8.72659138282996e-10 0.0173880335595509 7.13309085285596e-10 0.013259581678012 5.789141876348e-10 0.00433227450075909 -2986.95261246949 -2930.37105344765 -2200.18559375675 0.0719165365045596 0.0913905142762329
Ae_comosa 1cM 0.00717775700057851 0.145379131951136 0.8 0.916704147055315 9.47944651009973e-10 0.020355231734496 7.58051450353379e-10 0.0176618176998418 6.10719562249172e-10 0.00365207337262732 -3055.64989393907 -3023.02929815287 -2239.54932093659 0.0399712938151656 0.0816735541667984
Ae_comosa 1cM 0.00703849428935991 0.113503230646398 0.8 0.906101586844053 1.00539100362687e-09 0.0251237482708242 8.16959901782449e-10 0.018718125945641 6.64477962994741e-10 0.00279930157571232 -2970.49702127464 -2955.73026636342 -2219.49979651015 0.0196628621575224 0.0776333095450535
Ae_comosa 1cM 0.00692052867125917 0.0365676397101762 0.8 0.924101125839381 4.9986294493174e-10 0.0116380222847628 4.51482978984865e-10 0.0123035316809481 3.75178877298617e-10 0.00116252494476813 -3040.87027854827 -2983.23619555983 -2175.8407309369 0.0666267217664221 0.0775010575858534
Ae_comosa 1cM 0.00720992094887201 0.106034541662442 0.8 0.91550494239107 8.38054985433082e-10 0.0262520093272967 6.94402274840878e-10 0.0195425928737006 5.68442838640663e-10 0.00290007377932431 -3016.51744316516 -2964.43208140846 -2154.25190340088 0.0604052456635789 0.0589310474022529
Ae_comosa 1cM 0.0065477956159566 0.0763365387492477 0.8 0.874334019640208 1.19138498948425e-09 0.0335606609827037 9.89366935205993e-10 0.0253457565366051 8.18480802916944e-10 0.00195711779005398 -2970.12781304677 -2917.64887393824 -2190.31120630553 0.0672965138916883 0.0837796508697105
Ae_comosa 1cM 0.00650655363338671 0.108140356753366 0.8 0.911632557783896 9.34501750825969e-10 0.0259355325391426 7.64447822058125e-10 0.0193057541338961 6.22753441037672e-10 0.00288703023607078 -2961.87248501574 -2911.18366165753 -2170.73186893327 0.064070561323487 0.0582698760576203
Ae_comosa 1cM 0.00650193345311245 0.106163084080712 0.8 0.915803345516257 8.66601186229766e-10 0.0256299258376339 7.10300755397947e-10 0.0190730992199549 5.79193404832803e-10 0.00289075536117214 -2953.91499634703 -2912.53171419741 -2157.05764188655 0.051933111890079 0.086087412985326
Ae_comosa 1cM 0.00614324762057792 0.0881493632986102 0.8 0.914599941178681 8.24805801511933e-10 0.0304718418864142 6.80621927311348e-10 0.0230036004434061 5.51885021928063e-10 0.00376321526579365 -2911.33087811868 -2854.14419592184 -2126.29275798329 0.0728457392450877 0.0910537495974007
Ae_comosa 1cM 0.00643645377092459 0.100741359214454 0.8 0.912545590260842 8.87036220320625e-10 0.0274315083191075 7.27806351717805e-10 0.0205179281024045 5.92012452651242e-10 0.00315399470763573 -2930.37324708256 -2904.6230986113 -2166.66252104477 0.0337171491683197 0.0554275833766606
Ae_comosa 1cM 0.00658000112361615 0.113495959448287 0.8 0.906352780947161 1.00530343854072e-09 0.0251227486360652 8.19340701284472e-10 0.0187165202939846 6.67063144381917e-10 0.00280181127738903 -3052.12542295161 -2966.14580181149 -2239.51794003525 0.105807075307198 0.0637977267306594
Ae_comosa 1cM 0.0067369222085379 0.128124886057802 0.8 0.914508536250126 9.41570336264051e-10 0.0114091392999175 7.80135313591943e-10 0.0179205693970096 6.45346381933641e-10 0.00917208801663579 -2962.89702331459 -2914.37020129775 -2136.80040372061 0.0587423079405471 0.0976358785427897
Ae_comosa 1cM 0.00677094022081813 0.112426323447925 0.8 0.907664507354328 9.87943503647107e-10 0.025282580313562 8.07490530317457e-10 0.0188394311551292 6.57752876714331e-10 0.00281004424169547 -2986.68086642128 -2914.97040862641 -2155.45600987571 0.0862708294033622 0.0993446760753675
Ae_comosa 1cM 0.00709295180563354 0.142230631366367 0.8 0.934833279861074 7.79529568099344e-10 0.024418901608944 5.62405785635325e-10 0.0189819180112303 4.39771291342301e-10 0.00133304014890898 -3018.35442852633 -2985.6850409405 -2198.76182895699 0.0398605204622408 0.0702423562350483
Ae_comosa 1cM 0.00688775215127577 0.202524024836206 0.8 0.929309688446084 8.83740628705677e-10 0.01616219069207 7.01141227720098e-10 0.015172354304421 5.57641569501782e-10 0.00641205539896964 -2957.20035464153 -2915.06708084323 -2148.9065199027 0.0521261847950644 0.108415806554452
Ae_comosa 1cM 0.00729230743119477 0.116819845523253 0.8 0.903207374049003 1.05527327012169e-09 0.0246530774526361 8.51957633414693e-10 0.0183806623969381 6.92560227597299e-10 0.00278199803017787 -3006.03458362074 -2981.84096753385 -2263.7471749736 0.0325933267964101 0.0597526237479106
Ae_comosa 1cM 0.00638470909842459 0.12436350947753 0.8 0.895922469950861 1.23018128455397e-09 0.0208400702472744 1.00621073773405e-09 0.0145839968569754 8.19332426480669e-10 0.00471456432283054 -2941.22180831984 -2876.38219966423 -2115.98056743952 0.0785704899896239 0.0513274661264744
Ae_comosa 1cM 0.00656249842552793 0.0999158553287151 0.8 0.907500320090662 9.45024910764372e-10 0.0312154025440309 7.72798310331227e-10 0.0239730773132216 6.28905193259146e-10 0.00220422442069933 -2973.35312932475 -2930.50213081811 -2183.00650848425 0.0542179815497558 0.0913597645669891
Ae_comosa 1cM 0.00593879771930707 0.0514181457171254 0.8 0.85496396238729 1.20037505826829e-09 0.0344251472087428 9.95087310531912e-10 0.0338322757204175 8.18766891300071e-10 0.00242945580945858 -2963.26928626773 -2882.37529835873 -2130.06898658461 0.0970882847014878 0.0598466283181319
Ae_comosa 1cM 0.0063743575511829 0.112666034005812 0.8 0.911182183218706 9.80037660797939e-10 0.0250936942760809 8.00296994343778e-10 0.0186317781335857 6.50793369568615e-10 0.00273528222408965 -2945.12507977292 -2862.38355379641 -2116.85928024289 0.099897310770837 0.0605277437509758
Ae_comosa 1cM 0.0067969826684787 0.214742192818488 0.8 0.94626471137969 6.76475079516286e-10 0.0104996755223566 5.39739957953673e-10 0.0085169012206427 4.54455758697596e-10 0.00826486856127108 -2993.17965435819 -2931.17991357264 -2202.29653432659 0.0783930510276585 0.0936217017961975
Ae_comosa 1cM 0.00686681297175856 0.0955983439788136 0.8 0.90675849184705 9.68385339864486e-10 0.0220632893137587 7.9640785425088e-10 0.0165491687385239 6.52338230943244e-10 0.0026020956873764 -2980.68106023134 -2922.78023001258 -2186.07504643008 0.072867344587247 0.106486750007291
Ae_comosa 1cM 0.00720194870418545 0.0661929254698115 0.8 0.92652484654761 6.68442262430265e-10 0.0140630860787365 5.05130775454118e-10 0.0211639083762248 3.95893078212554e-10 0.00125400416563425 -2998.38000744934 -2971.89676786327 -2240.95379160128 0.0349647781287994 0.0642830529340371
Ae_comosa 1cM 0.00685576045372842 0.129814347142778 0.8 0.929681865662377 8.16848731503011e-10 0.0132044708155011 6.82211456965379e-10 0.010387820684066 5.66927595300079e-10 0.00286147402066854 -2989.39454691925 -2912.72731680554 -2207.65113509941 0.0980721154211406 0.102019625468557
